"IdMaterial","CPRODTOOrigen","CCLASEPRODTOOrigen","ACEROOrigen","BORDESOrigen","DIAM__INTERNOOrigen","EXTREMOSOrigen","NORMAOrigen","NORTOLANCHOOrigen","NORTOLESPESOROrigen","PLANITUDOrigen","SOLDAOrigen","SUPERFICIEOrigen","USOGRALOrigen","CPRODTODestino","CCLASEPRODTODestino","ACERODestino","ACABSUPERDestino","BORDESDestino","DIAM__INTERNODestino","EXTREMOSDestino","NORMADestino","NORTOLANCHODestino","NORTOLESPESORDestino","PLANITUDDestino","SOLDADestino","SUPERFICIEDestino","USOGRALDestino","Reasignacion","Pedido"
"2A636464GM200","MP501073","M-P-CALIENTE-BOB-_","7061","LAMINACION","711","NO CORTADOS 98% EN ESPESOR.","ASTM A 569 \ TIPO B (V 1997 REV 1)","ASTM A 568 / A 635","ASTM A 568 / A 635","TERNIUM ESTANDAR","NO","INTERNA","CALIDAD COMERCIAL","MP509025","M-P-FRIO-BOB-CRU","7061","MATE","LAMINACION","508","CORTADOS 98% EN ESPESOR","TER \ 1006 GAL (V 2011 REV 1)","ASTM A 568","1/2 ASTM A 568","TERNIUM ESTANDAR","NO","SEMI-EXPUESTA","GALVANIZADO","OK","1"
"2A636449GM200","MP501073","M-P-CALIENTE-BOB-_","7092","LAMINACION","711","NO CORTADOS 98% EN ESPESOR.","ASTM A 569 \ TIPO B (V 1997 REV 1)","ASTM A 568 / A 635","ASTM A 568 / A 635","TERNIUM ESTANDAR","NO","INTERNA","CALIDAD COMERCIAL","MP509025","M-P-FRIO-BOB-CRU","7061","MATE","LAMINACION","508","CORTADOS 98% EN ESPESOR","TER \ 1006 GAL (V 2011 REV 1)","ASTM A 568","1/2 ASTM A 568","TERNIUM ESTANDAR","NO","SEMI-EXPUESTA","GALVANIZADO","OK","1"
"2A634026GM200","MP501073","M-P-CALIENTE-BOB-_","7092","LAMINACION","711","NO CORTADOS 98% EN ESPESOR.","ASTM A 569 \ TIPO B (V 1997 REV 1)","ASTM A 568 / A 635","ASTM A 568 / A 635","TERNIUM ESTANDAR","NO","INTERNA","CALIDAD COMERCIAL","MP509025","M-P-FRIO-BOB-CRU","7061","MATE","LAMINACION","508","CORTADOS 98% EN ESPESOR","TER \ 1006 GAL (V 2011 REV 1)","ASTM A 568","1/2 ASTM A 568","TERNIUM ESTANDAR","NO","SEMI-EXPUESTA","GALVANIZADO","OK","1"
"2A624277GM200","MP501073","M-P-CALIENTE-BOB-_","7092","LAMINACION","711","NO CORTADOS 98% EN ESPESOR.","ASTM A 569 \ TIPO B (V 1997 REV 1)","ASTM A 568 / A 635","ASTM A 568 / A 635","TERNIUM ESTANDAR","NO","INTERNA","CALIDAD COMERCIAL","MP509025","M-P-FRIO-BOB-CRU","20006C","MATE","LAMINACION","508","CORTADOS 98% EN ESPESOR","TER \ 1006 GAL (V 2011 REV 1)","ASTM A 568","1/2 ASTM A 568","TERNIUM ESTANDAR","NO","SEMI-EXPUESTA","GALVANIZADO","OK","1"
"2A627390GM200","MP501073","M-P-CALIENTE-BOB-_","7061","LAMINACION","711","NO CORTADOS 98% EN ESPESOR.","ASTM A 569 \ TIPO B (V 1997 REV 1)","ASTM A 568 / A 635","ASTM A 568 / A 635","TERNIUM ESTANDAR","NO","INTERNA","CALIDAD COMERCIAL","MP509025","M-P-FRIO-BOB-CRU","20006C","MATE","LAMINACION","508","CORTADOS 98% EN ESPESOR","TER \ 1006 GAL (V 2011 REV 1)","ASTM A 568","1/2 ASTM A 568","TERNIUM ESTANDAR","NO","SEMI-EXPUESTA","GALVANIZADO","OK","1"
"2A629656GM200","MP501073","M-P-CALIENTE-BOB-_","7060","LAMINACION","711","NO CORTADOS 98% EN ESPESOR.","ASTM A 569 \ TIPO B (V 1997 REV 1)","ASTM A 568 / A 635","ASTM A 568 / A 635","TERNIUM ESTANDAR","NO","INTERNA","CALIDAD COMERCIAL","MP509025","M-P-FRIO-BOB-CRU","20006C","MATE","LAMINACION","508","CORTADOS 98% EN ESPESOR","TER \ 1006 GAL (V 2011 REV 1)","ASTM A 568","1/2 ASTM A 568","TERNIUM ESTANDAR","NO","SEMI-EXPUESTA","GALVANIZADO","OK","1"
"2A624604GM200","MP501073","M-P-CALIENTE-BOB-_","7092","LAMINACION","711","NO CORTADOS 98% EN ESPESOR.","ASTM A 569 \ TIPO B (V 1997 REV 1)","ASTM A 568 / A 635","ASTM A 568 / A 635","TERNIUM ESTANDAR","NO","INTERNA","CALIDAD COMERCIAL","MP509025","M-P-FRIO-BOB-CRU","20006C","MATE","LAMINACION","508","CORTADOS 98% EN ESPESOR","TER \ 1006 GAL (V 2011 REV 1)","ASTM A 568","1/2 ASTM A 568","TERNIUM ESTANDAR","NO","SEMI-EXPUESTA","GALVANIZADO","OK","1"
"2A630777GM200","MP501073","M-P-CALIENTE-BOB-_","7061","LAMINACION","711","NO CORTADOS 98% EN ESPESOR.","ASTM A 569 \ TIPO B (V 1997 REV 1)","ASTM A 568 / A 635","ASTM A 568 / A 635","TERNIUM ESTANDAR","NO","INTERNA","CALIDAD COMERCIAL","MP509025","M-P-FRIO-BOB-CRU","20006C","MATE","LAMINACION","508","CORTADOS 98% EN ESPESOR","TER \ 1006 GAL (V 2011 REV 1)","ASTM A 568","1/2 ASTM A 568","TERNIUM ESTANDAR","NO","SEMI-EXPUESTA","GALVANIZADO","OK","1"
"2A630445GM200","MP501073","M-P-CALIENTE-BOB-_","7092","LAMINACION","711","NO CORTADOS 98% EN ESPESOR.","ASTM A 569 \ TIPO B (V 1997 REV 1)","ASTM A 568 / A 635","ASTM A 568 / A 635","TERNIUM ESTANDAR","NO","INTERNA","CALIDAD COMERCIAL","MP509025","M-P-FRIO-BOB-CRU","20006C","MATE","LAMINACION","508","CORTADOS 98% EN ESPESOR","TER \ 1006 GAL (V 2011 REV 1)","ASTM A 568","1/2 ASTM A 568","TERNIUM ESTANDAR","NO","SEMI-EXPUESTA","GALVANIZADO","OK","1"
"2A631009GM200","MP501073","M-P-CALIENTE-BOB-_","7061","LAMINACION","711","NO CORTADOS 98% EN ESPESOR.","ASTM A 569 \ TIPO B (V 1997 REV 1)","ASTM A 568 / A 635","ASTM A 568 / A 635","TERNIUM ESTANDAR","NO","INTERNA","CALIDAD COMERCIAL","MP509025","M-P-FRIO-BOB-CRU","7061","MATE","LAMINACION","508","CORTADOS 98% EN ESPESOR","TER \ 1006 GAL (V 2011 REV 1)","ASTM A 568","1/2 ASTM A 568","TERNIUM ESTANDAR","NO","SEMI-EXPUESTA","GALVANIZADO","OK","1"
"2A636446GM200","MP501073","M-P-CALIENTE-BOB-_","7092","LAMINACION","711","NO CORTADOS 98% EN ESPESOR.","ASTM A 569 \ TIPO B (V 1997 REV 1)","ASTM A 568 / A 635","ASTM A 568 / A 635","TERNIUM ESTANDAR","NO","INTERNA","CALIDAD COMERCIAL","MP509025","M-P-FRIO-BOB-CRU","7061","MATE","LAMINACION","508","CORTADOS 98% EN ESPESOR","TER \ 1006 GAL (V 2011 REV 1)","ASTM A 568","1/2 ASTM A 568","TERNIUM ESTANDAR","NO","SEMI-EXPUESTA","GALVANIZADO","OK","1"
"2A636314GM200","MP501073","M-P-CALIENTE-BOB-_","2082","LAMINACION","711","NO CORTADOS 98% EN ESPESOR.","ASTM A 569 \ TIPO B (V 1997 REV 1)","ASTM A 568 / A 635","ASTM A 568 / A 635","TERNIUM ESTANDAR","NO","INTERNA","CALIDAD COMERCIAL","MP509025","M-P-FRIO-BOB-CRU","7061","MATE","LAMINACION","508","CORTADOS 98% EN ESPESOR","TER \ 1006 GAL (V 2011 REV 1)","ASTM A 568","1/2 ASTM A 568","TERNIUM ESTANDAR","NO","SEMI-EXPUESTA","GALVANIZADO","OK","1"
"2A624606GM200","MP501073","M-P-CALIENTE-BOB-_","7092","LAMINACION","711","NO CORTADOS 98% EN ESPESOR.","ASTM A 569 \ TIPO B (V 1997 REV 1)","ASTM A 568 / A 635","ASTM A 568 / A 635","TERNIUM ESTANDAR","NO","INTERNA","CALIDAD COMERCIAL","MP509025","M-P-FRIO-BOB-CRU","20006C","MATE","LAMINACION","508","CORTADOS 98% EN ESPESOR","TER \ 1006 GAL (V 2011 REV 1)","ASTM A 568","1/2 ASTM A 568","TERNIUM ESTANDAR","NO","SEMI-EXPUESTA","GALVANIZADO","OK","1"
"2A629359GM200","MP501073","M-P-CALIENTE-BOB-_","7092","LAMINACION","711","NO CORTADOS 98% EN ESPESOR.","ASTM A 569 \ TIPO B (V 1997 REV 1)","ASTM A 568 / A 635","ASTM A 568 / A 635","TERNIUM ESTANDAR","NO","INTERNA","CALIDAD COMERCIAL","MP509025","M-P-FRIO-BOB-CRU","20006C","MATE","LAMINACION","508","CORTADOS 98% EN ESPESOR","TER \ 1006 GAL (V 2011 REV 1)","ASTM A 568","1/2 ASTM A 568","TERNIUM ESTANDAR","NO","SEMI-EXPUESTA","GALVANIZADO","OK","1"
"2A630655GM200","MP501073","M-P-CALIENTE-BOB-_","7093","LAMINACION","711","NO CORTADOS 98% EN ESPESOR.","ASTM A 569 \ TIPO B (V 1997 REV 1)","ASTM A 568 / A 635","ASTM A 568 / A 635","TERNIUM ESTANDAR","NO","INTERNA","CALIDAD COMERCIAL","MP509025","M-P-FRIO-BOB-CRU","20006C","MATE","LAMINACION","508","CORTADOS 98% EN ESPESOR","TER \ 1006 GAL (V 2011 REV 1)","ASTM A 568","1/2 ASTM A 568","TERNIUM ESTANDAR","NO","SEMI-EXPUESTA","GALVANIZADO","OK","1"
"2A631780GM200","MP501073","M-P-CALIENTE-BOB-_","7061","LAMINACION","711","NO CORTADOS 98% EN ESPESOR.","ASTM A 569 \ TIPO B (V 1997 REV 1)","ASTM A 568 / A 635","ASTM A 568 / A 635","TERNIUM ESTANDAR","NO","INTERNA","CALIDAD COMERCIAL","MP509025","M-P-FRIO-BOB-CRU","20006C","MATE","LAMINACION","508","CORTADOS 98% EN ESPESOR","TER \ 1006 GAL (V 2011 REV 1)","ASTM A 568","1/2 ASTM A 568","TERNIUM ESTANDAR","NO","SEMI-EXPUESTA","GALVANIZADO","OK","1"
"2A629014GM200","MP501073","M-P-CALIENTE-BOB-_","7092","LAMINACION","711","NO CORTADOS 98% EN ESPESOR.","ASTM A 569 \ TIPO B (V 1997 REV 1)","ASTM A 568 / A 635","ASTM A 568 / A 635","TERNIUM ESTANDAR","NO","INTERNA","CALIDAD COMERCIAL","MP509025","M-P-FRIO-BOB-CRU","7061","MATE","LAMINACION","508","CORTADOS 98% EN ESPESOR","TER \ 1006 GAL (V 2011 REV 1)","ASTM A 568","1/2 ASTM A 568","TERNIUM ESTANDAR","NO","SEMI-EXPUESTA","GALVANIZADO","OK","1"
"2A636430GM200","MP501073","M-P-CALIENTE-BOB-_","7092","LAMINACION","711","NO CORTADOS 98% EN ESPESOR.","ASTM A 569 \ TIPO B (V 1997 REV 1)","ASTM A 568 / A 635","ASTM A 568 / A 635","TERNIUM ESTANDAR","NO","INTERNA","CALIDAD COMERCIAL","MP509025","M-P-FRIO-BOB-CRU","7061","MATE","LAMINACION","508","CORTADOS 98% EN ESPESOR","TER \ 1006 GAL (V 2011 REV 1)","ASTM A 568","1/2 ASTM A 568","TERNIUM ESTANDAR","NO","SEMI-EXPUESTA","GALVANIZADO","OK","1"
"2A636163GM200","MP501073","M-P-CALIENTE-BOB-_","7061","LAMINACION","711","NO CORTADOS 98% EN ESPESOR.","ASTM A 569 \ TIPO B (V 1997 REV 1)","ASTM A 568 / A 635","ASTM A 568 / A 635","TERNIUM ESTANDAR","NO","INTERNA","CALIDAD COMERCIAL","MP509025","M-P-FRIO-BOB-CRU","7061","MATE","LAMINACION","508","CORTADOS 98% EN ESPESOR","TER \ 1006 GAL (V 2011 REV 1)","ASTM A 568","1/2 ASTM A 568","TERNIUM ESTANDAR","NO","SEMI-EXPUESTA","GALVANIZADO","OK","1"
"2A637029GM200","MP501073","M-P-CALIENTE-BOB-_","7092","LAMINACION","711","NO CORTADOS 98% EN ESPESOR.","ASTM A 569 \ TIPO B (V 1997 REV 1)","ASTM A 568 / A 635","ASTM A 568 / A 635","TERNIUM ESTANDAR","NO","INTERNA","CALIDAD COMERCIAL","MP509025","M-P-FRIO-BOB-CRU","ACE505","MATE","LAMINACION","508","CORTADOS 98% EN ESPESOR","TER \ 1006 GAL (V 2011 REV 1)","ASTM A 568","1/2 ASTM A 568","TERNIUM ESTANDAR","NO","SEMI-EXPUESTA","GALVANIZADO","OK","1"
"2A636876GM200","MP501073","M-P-CALIENTE-BOB-_","7093","LAMINACION","711","NO CORTADOS 98% EN ESPESOR.","ASTM A 569 \ TIPO B (V 1997 REV 1)","ASTM A 568 / A 635","ASTM A 568 / A 635","TERNIUM ESTANDAR","NO","INTERNA","CALIDAD COMERCIAL","MP509025","M-P-FRIO-BOB-CRU","ACE505","MATE","LAMINACION","508","CORTADOS 98% EN ESPESOR","TER \ 1006 GAL (V 2011 REV 1)","ASTM A 568","1/2 ASTM A 568","TERNIUM ESTANDAR","NO","SEMI-EXPUESTA","GALVANIZADO","OK","1"
"2A627750GM200","MP501073","M-P-CALIENTE-BOB-_","4092","LAMINACION","711","NO CORTADOS 98% EN ESPESOR.","ASTM A 569 \ TIPO B (V 1997 REV 1)","ASTM A 568 / A 635","ASTM A 568 / A 635","TERNIUM ESTANDAR","NO","INTERNA","CALIDAD COMERCIAL","MP509025","M-P-FRIO-BOB-CRU","ACE505","MATE","LAMINACION","508","CORTADOS 98% EN ESPESOR","TER \ 1006 GAL (V 2011 REV 1)","ASTM A 568","1/2 ASTM A 568","TERNIUM ESTANDAR","NO","SEMI-EXPUESTA","GALVANIZADO","OK","1"
"2A626578GM200","MP501073","M-P-CALIENTE-BOB-_","7061","LAMINACION","711","NO CORTADOS 98% EN ESPESOR.","ASTM A 569 \ TIPO B (V 1997 REV 1)","ASTM A 568 / A 635","ASTM A 568 / A 635","TERNIUM ESTANDAR","NO","INTERNA","CALIDAD COMERCIAL","MP509025","M-P-FRIO-BOB-CRU","ACE505","MATE","LAMINACION","508","CORTADOS 98% EN ESPESOR","TER \ 1006 GAL (V 2011 REV 1)","ASTM A 568","1/2 ASTM A 568","TERNIUM ESTANDAR","NO","SEMI-EXPUESTA","GALVANIZADO","OK","1"
"2A623260GM200","MP501073","M-P-CALIENTE-BOB-_","7061","LAMINACION","711","NO CORTADOS 98% EN ESPESOR.","ASTM A 569 \ TIPO B (V 1997 REV 1)","ASTM A 568 / A 635","ASTM A 568 / A 635","TERNIUM ESTANDAR","NO","INTERNA","CALIDAD COMERCIAL","MP509025","M-P-FRIO-BOB-CRU","ACE505","MATE","LAMINACION","508","CORTADOS 98% EN ESPESOR","TER \ 1006 GAL (V 2011 REV 1)","ASTM A 568","1/2 ASTM A 568","TERNIUM ESTANDAR","NO","SEMI-EXPUESTA","GALVANIZADO","OK","1"
"2A636125GM200","MP501073","M-P-CALIENTE-BOB-_","7061","LAMINACION","711","NO CORTADOS 98% EN ESPESOR.","ASTM A 569 \ TIPO B (V 1997 REV 1)","ASTM A 568 / A 635","ASTM A 568 / A 635","TERNIUM ESTANDAR","NO","INTERNA","CALIDAD COMERCIAL","MP509025","M-P-FRIO-BOB-CRU","C071TM","MATE","LAMINACION","508","CORTADOS 98% EN ESPESOR","TER \ 1006 GAL (V 2011 REV 1)","ASTM A 568","1/2 ASTM A 568","TERNIUM ESTANDAR","NO","SEMI-EXPUESTA","GALVANIZADO","OK","1"
"2A635951GM200","MP501073","M-P-CALIENTE-BOB-_","7092","LAMINACION","711","NO CORTADOS 98% EN ESPESOR.","ASTM A 569 \ TIPO B (V 1997 REV 1)","ASTM A 568 / A 635","ASTM A 568 / A 635","TERNIUM ESTANDAR","NO","INTERNA","CALIDAD COMERCIAL","MP509025","M-P-FRIO-BOB-CRU","C071TM","MATE","LAMINACION","508","CORTADOS 98% EN ESPESOR","TER \ 1006 GAL (V 2011 REV 1)","ASTM A 568","1/2 ASTM A 568","TERNIUM ESTANDAR","NO","SEMI-EXPUESTA","GALVANIZADO","OK","1"
"2A634603GM200","MP501073","M-P-CALIENTE-BOB-_","7061","LAMINACION","711","NO CORTADOS 98% EN ESPESOR.","ASTM A 569 \ TIPO B (V 1997 REV 1)","ASTM A 568 / A 635","ASTM A 568 / A 635","TERNIUM ESTANDAR","NO","INTERNA","CALIDAD COMERCIAL","MP509025","M-P-FRIO-BOB-CRU","C071TM","MATE","LAMINACION","508","CORTADOS 98% EN ESPESOR","TER \ 1006 GAL (V 2011 REV 1)","ASTM A 568","1/2 ASTM A 568","TERNIUM ESTANDAR","NO","SEMI-EXPUESTA","GALVANIZADO","OK","1"
"2A633363GM200","MP501073","M-P-CALIENTE-BOB-_","7061","LAMINACION","711","NO CORTADOS 98% EN ESPESOR.","ASTM A 569 \ TIPO B (V 1997 REV 1)","ASTM A 568 / A 635","ASTM A 568 / A 635","TERNIUM ESTANDAR","NO","INTERNA","CALIDAD COMERCIAL","MP509025","M-P-FRIO-BOB-CRU","C071TM","MATE","LAMINACION","508","CORTADOS 98% EN ESPESOR","TER \ 1006 GAL (V 2011 REV 1)","ASTM A 568","1/2 ASTM A 568","TERNIUM ESTANDAR","NO","SEMI-EXPUESTA","GALVANIZADO","OK","1"
"2A632972GM200","MP501073","M-P-CALIENTE-BOB-_","7061","LAMINACION","711","NO CORTADOS 98% EN ESPESOR.","ASTM A 569 \ TIPO B (V 1997 REV 1)","ASTM A 568 / A 635","ASTM A 568 / A 635","TERNIUM ESTANDAR","NO","INTERNA","CALIDAD COMERCIAL","MP509025","M-P-FRIO-BOB-CRU","C071TM","MATE","LAMINACION","508","CORTADOS 98% EN ESPESOR","TER \ 1006 GAL (V 2011 REV 1)","ASTM A 568","1/2 ASTM A 568","TERNIUM ESTANDAR","NO","SEMI-EXPUESTA","GALVANIZADO","OK","1"
"2A635030GM200","MP501073","M-P-CALIENTE-BOB-_","7092","LAMINACION","711","NO CORTADOS 98% EN ESPESOR.","ASTM A 569 \ TIPO B (V 1997 REV 1)","ASTM A 568 / A 635","ASTM A 568 / A 635","TERNIUM ESTANDAR","NO","INTERNA","CALIDAD COMERCIAL","MP509025","M-P-FRIO-BOB-CRU","C071TM","MATE","LAMINACION","508","CORTADOS 98% EN ESPESOR","TER \ 1006 GAL (V 2011 REV 1)","ASTM A 568","1/2 ASTM A 568","TERNIUM ESTANDAR","NO","SEMI-EXPUESTA","GALVANIZADO","OK","1"
"2A636724GM200","MP501073","M-P-CALIENTE-BOB-_","7061","LAMINACION","711","NO CORTADOS 98% EN ESPESOR.","ASTM A 569 \ TIPO B (V 1997 REV 1)","ASTM A 568 / A 635","ASTM A 568 / A 635","TERNIUM ESTANDAR","NO","INTERNA","CALIDAD COMERCIAL","MP509025","M-P-FRIO-BOB-CRU","ACE505","MATE","LAMINACION","508","CORTADOS 98% EN ESPESOR","TER \ 1006 GAL (V 2011 REV 1)","ASTM A 568","1/2 ASTM A 568","TERNIUM ESTANDAR","NO","SEMI-EXPUESTA","GALVANIZADO","OK","1"
"2A636465GM200","MP501073","M-P-CALIENTE-BOB-_","7092","LAMINACION","711","NO CORTADOS 98% EN ESPESOR.","ASTM A 569 \ TIPO B (V 1997 REV 1)","ASTM A 568 / A 635","ASTM A 568 / A 635","TERNIUM ESTANDAR","NO","INTERNA","CALIDAD COMERCIAL","MP509025","M-P-FRIO-BOB-CRU","ACE505","MATE","LAMINACION","508","CORTADOS 98% EN ESPESOR","TER \ 1006 GAL (V 2011 REV 1)","ASTM A 568","1/2 ASTM A 568","TERNIUM ESTANDAR","NO","SEMI-EXPUESTA","GALVANIZADO","OK","1"
"2A627424GM200","MP501073","M-P-CALIENTE-BOB-_","4092","LAMINACION","711","NO CORTADOS 98% EN ESPESOR.","ASTM A 569 \ TIPO B (V 1997 REV 1)","ASTM A 568 / A 635","ASTM A 568 / A 635","TERNIUM ESTANDAR","NO","INTERNA","CALIDAD COMERCIAL","MP509025","M-P-FRIO-BOB-CRU","ACE505","MATE","LAMINACION","508","CORTADOS 98% EN ESPESOR","TER \ 1006 GAL (V 2011 REV 1)","ASTM A 568","1/2 ASTM A 568","TERNIUM ESTANDAR","NO","SEMI-EXPUESTA","GALVANIZADO","OK","1"
"2A626467GM200","MP501073","M-P-CALIENTE-BOB-_","7061","LAMINACION","711","NO CORTADOS 98% EN ESPESOR.","ASTM A 569 \ TIPO B (V 1997 REV 1)","ASTM A 568 / A 635","ASTM A 568 / A 635","TERNIUM ESTANDAR","NO","INTERNA","CALIDAD COMERCIAL","MP509025","M-P-FRIO-BOB-CRU","ACE505","MATE","LAMINACION","508","CORTADOS 98% EN ESPESOR","TER \ 1006 GAL (V 2011 REV 1)","ASTM A 568","1/2 ASTM A 568","TERNIUM ESTANDAR","NO","SEMI-EXPUESTA","GALVANIZADO","OK","1"
"2A623238GM200","MP501073","M-P-CALIENTE-BOB-_","7061","LAMINACION","711","NO CORTADOS 98% EN ESPESOR.","ASTM A 569 \ TIPO B (V 1997 REV 1)","ASTM A 568 / A 635","ASTM A 568 / A 635","TERNIUM ESTANDAR","NO","INTERNA","CALIDAD COMERCIAL","MP509025","M-P-FRIO-BOB-CRU","ACE505","MATE","LAMINACION","508","CORTADOS 98% EN ESPESOR","TER \ 1006 GAL (V 2011 REV 1)","ASTM A 568","1/2 ASTM A 568","TERNIUM ESTANDAR","NO","SEMI-EXPUESTA","GALVANIZADO","OK","1"
"2A636123GM200","MP501073","M-P-CALIENTE-BOB-_","7061","LAMINACION","711","NO CORTADOS 98% EN ESPESOR.","ASTM A 569 \ TIPO B (V 1997 REV 1)","ASTM A 568 / A 635","ASTM A 568 / A 635","TERNIUM ESTANDAR","NO","INTERNA","CALIDAD COMERCIAL","MP509025","M-P-FRIO-BOB-CRU","C071TM","MATE","LAMINACION","508","CORTADOS 98% EN ESPESOR","TER \ 1006 GAL (V 2011 REV 1)","ASTM A 568","1/2 ASTM A 568","TERNIUM ESTANDAR","NO","SEMI-EXPUESTA","GALVANIZADO","OK","1"
"2A635365GM200","MP501073","M-P-CALIENTE-BOB-_","7092","LAMINACION","711","NO CORTADOS 98% EN ESPESOR.","ASTM A 569 \ TIPO B (V 1997 REV 1)","ASTM A 568 / A 635","ASTM A 568 / A 635","TERNIUM ESTANDAR","NO","INTERNA","CALIDAD COMERCIAL","MP509025","M-P-FRIO-BOB-CRU","C071TM","MATE","LAMINACION","508","CORTADOS 98% EN ESPESOR","TER \ 1006 GAL (V 2011 REV 1)","ASTM A 568","1/2 ASTM A 568","TERNIUM ESTANDAR","NO","SEMI-EXPUESTA","GALVANIZADO","OK","1"
"2A634307GM200","MP501073","M-P-CALIENTE-BOB-_","7061","LAMINACION","711","NO CORTADOS 98% EN ESPESOR.","ASTM A 569 \ TIPO B (V 1997 REV 1)","ASTM A 568 / A 635","ASTM A 568 / A 635","TERNIUM ESTANDAR","NO","INTERNA","CALIDAD COMERCIAL","MP509025","M-P-FRIO-BOB-CRU","C071TM","MATE","LAMINACION","508","CORTADOS 98% EN ESPESOR","TER \ 1006 GAL (V 2011 REV 1)","ASTM A 568","1/2 ASTM A 568","TERNIUM ESTANDAR","NO","SEMI-EXPUESTA","GALVANIZADO","OK","1"
"2A633362GM200","MP501073","M-P-CALIENTE-BOB-_","7061","LAMINACION","711","NO CORTADOS 98% EN ESPESOR.","ASTM A 569 \ TIPO B (V 1997 REV 1)","ASTM A 568 / A 635","ASTM A 568 / A 635","TERNIUM ESTANDAR","NO","INTERNA","CALIDAD COMERCIAL","MP509025","M-P-FRIO-BOB-CRU","C071TM","MATE","LAMINACION","508","CORTADOS 98% EN ESPESOR","TER \ 1006 GAL (V 2011 REV 1)","ASTM A 568","1/2 ASTM A 568","TERNIUM ESTANDAR","NO","SEMI-EXPUESTA","GALVANIZADO","OK","1"
"2A632971GM200","MP501073","M-P-CALIENTE-BOB-_","7061","LAMINACION","711","NO CORTADOS 98% EN ESPESOR.","ASTM A 569 \ TIPO B (V 1997 REV 1)","ASTM A 568 / A 635","ASTM A 568 / A 635","TERNIUM ESTANDAR","NO","INTERNA","CALIDAD COMERCIAL","MP509025","M-P-FRIO-BOB-CRU","C071TM","MATE","LAMINACION","508","CORTADOS 98% EN ESPESOR","TER \ 1006 GAL (V 2011 REV 1)","ASTM A 568","1/2 ASTM A 568","TERNIUM ESTANDAR","NO","SEMI-EXPUESTA","GALVANIZADO","OK","1"
"2A634421GM200","MP501073","M-P-CALIENTE-BOB-_","7061","LAMINACION","711","NO CORTADOS 98% EN ESPESOR.","ASTM A 569 \ TIPO B (V 1997 REV 1)","ASTM A 568 / A 635","ASTM A 568 / A 635","TERNIUM ESTANDAR","NO","INTERNA","CALIDAD COMERCIAL","MP509025","M-P-FRIO-BOB-CRU","C071TM","MATE","LAMINACION","508","CORTADOS 98% EN ESPESOR","TER \ 1006 GAL (V 2011 REV 1)","ASTM A 568","1/2 ASTM A 568","TERNIUM ESTANDAR","NO","SEMI-EXPUESTA","GALVANIZADO","OK","1"
"2A633734GM200","MP501073","M-P-CALIENTE-BOB-_","7061","LAMINACION","711","NO CORTADOS 98% EN ESPESOR.","ASTM A 569 \ TIPO B (V 1997 REV 1)","ASTM A 568 / A 635","ASTM A 568 / A 635","TERNIUM ESTANDAR","NO","INTERNA","CALIDAD COMERCIAL","MP509025","M-P-FRIO-BOB-CRU","C071TM","MATE","LAMINACION","508","CORTADOS 98% EN ESPESOR","TER \ 1006 GAL (V 2011 REV 1)","ASTM A 568","1/2 ASTM A 568","TERNIUM ESTANDAR","NO","SEMI-EXPUESTA","GALVANIZADO","OK","1"
"2A632532GM200","MP501073","M-P-CALIENTE-BOB-_","7061","LAMINACION","711","NO CORTADOS 98% EN ESPESOR.","ASTM A 569 \ TIPO B (V 1997 REV 1)","ASTM A 568 / A 635","ASTM A 568 / A 635","TERNIUM ESTANDAR","NO","INTERNA","CALIDAD COMERCIAL","MP509025","M-P-FRIO-BOB-CRU","C071TM","MATE","LAMINACION","508","CORTADOS 98% EN ESPESOR","TER \ 1006 GAL (V 2011 REV 1)","ASTM A 568","1/2 ASTM A 568","TERNIUM ESTANDAR","NO","SEMI-EXPUESTA","GALVANIZADO","OK","1"
"2A634604GM200","MP501073","M-P-CALIENTE-BOB-_","7061","LAMINACION","711","NO CORTADOS 98% EN ESPESOR.","ASTM A 569 \ TIPO B (V 1997 REV 1)","ASTM A 568 / A 635","ASTM A 568 / A 635","TERNIUM ESTANDAR","NO","INTERNA","CALIDAD COMERCIAL","MP509025","M-P-FRIO-BOB-CRU","7082","MATE","LAMINACION","508","CORTADOS 98% EN ESPESOR","TER \ 1006 GAL (V 2011 REV 1)","ASTM A 568","1/2 ASTM A 568","TERNIUM ESTANDAR","NO","SEMI-EXPUESTA","GALVANIZADO","OK","1"
"2A632973GM200","MP501073","M-P-CALIENTE-BOB-_","7061","LAMINACION","711","NO CORTADOS 98% EN ESPESOR.","ASTM A 569 \ TIPO B (V 1997 REV 1)","ASTM A 568 / A 635","ASTM A 568 / A 635","TERNIUM ESTANDAR","NO","INTERNA","CALIDAD COMERCIAL","MP509025","M-P-FRIO-BOB-CRU","7082","MATE","LAMINACION","508","CORTADOS 98% EN ESPESOR","TER \ 1006 GAL (V 2011 REV 1)","ASTM A 568","1/2 ASTM A 568","TERNIUM ESTANDAR","NO","SEMI-EXPUESTA","GALVANIZADO","OK","1"
